Country Code,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,Inflation_2010,Inflation_2011,Inflation_2012,Inflation_2013,Inflation_2014,Inflation_2015,Inflation_2016,Inflation_2017,Inflation_2018,Inflation_2019,Inflation_2020,Inflation_2021,TravelExp_2010,TravelExp_2011,TravelExp_2012,TravelExp_2013,TravelExp_2014,TravelExp_2015,TravelExp_2016,TravelExp_2017,TravelExp_2018,TravelExp_2019,TravelExp_2020,TravelExp_2021
GNQ,-8.92417588851806,6.52392362989873,8.31287184445641,-4.13319850131583,0.415066301596866,-9.11004114881537,-8.81641723219757,-5.66750850486686,-6.23654406734575,-5.48182537893445,-4.79108083383294,0.263454375957011,7.78916547991184,4.805389221557,3.65662048278806,2.94887694639662,4.30999866149107,1.67663085315988,1.41193915479016,0.74435474661241,1.06007410662171,1.53027528964189,4.76669523944228,-0.0971007664640198,13300000.1907349,14100000.3814697,6599999.90463257,17399999.6185303,20799999.2370605,17299999.2370605,11500000.0,16299999.2370605,19799999.2370605,18899999.6185303,47000000.0,
GRC,-5.47780804926842,-10.1493148298685,-7.08669678638024,-2.51599722189651,0.475695947137041,-0.196087629724133,-0.487173294301954,1.09214912017283,1.66842863602514,1.87948998590817,-9.31643576478743,8.37994378358083,4.71298907760388,3.3298532335065,1.50152696177758,-0.921269454256994,-1.31226096405506,-1.73588804765284,-0.825653978390973,1.12125452031419,0.62562141345364,0.253007522038157,-1.24798355581405,1.22382501019854,12478000000.0,14813000000.0,13210000000.0,16084000000.0,17820000000.0,15665000000.0,14727000000.0,16875000000.0,18821000000.0,20276000000.0,5015000000.0,
GRD,-0.511146187173722,0.764773550338731,-1.15483816409801,2.35109801677905,7.34212396037948,6.44522314693144,3.7396039558691,4.43867566948151,4.36144039364797,0.676511738873756,-13.7566222572107,4.68747816934534,3.43650905943422,3.0334728033466,2.41077704021874,-0.0439997864826166,-0.983603055555174,-0.515448031435429,1.65038994431641,0.908458255873966,0.804102313276943,0.598149764735746,-0.740732597044855,1.21951193916838,112000000.0,117000000.0,122000000.0,120000000.0,388000000.0,422000000.0,437000000.0,482000000.0,522000000.0,527000000.0,195000000.0,
GRL,1.73582505889665,-0.496519391959083,1.39419335955625,-1.29828069335511,4.7421356730152,-2.52931802394475,4.68195410972302,0.0527281828800312,0.62306542854094,2.83217756798683,0.187608793759281,1.29021048770599,3.43650905943422,3.0334728033466,2.41077704021874,-0.0439997864826166,-0.983603055555174,-0.515448031435429,1.65038994431641,0.908458255873966,0.804102313276943,0.598149764735746,-0.740732597044855,1.21951193916838,112000000.0,117000000.0,122000000.0,120000000.0,388000000.0,422000000.0,437000000.0,482000000.0,522000000.0,527000000.0,195000000.0,
GTM,2.88417542800377,4.16390688293349,2.97470856847661,3.69481919881751,4.44397758285268,4.09217081621244,2.67780255532826,3.07985149125689,3.40687339997949,4.0178979343828,-1.79185769458479,8.0024080363912,3.85950909833173,6.2141239306709,3.78180754679688,4.34337131279521,3.4183616966296,2.3887203283955,4.44844199942827,4.42453655182538,3.75186186704508,3.69998398008605,3.21444062197345,4.26105127422813,1053000000.0,1077000000.0,1110000000.0,1160000000.0,1164000000.0,1169000000.0,1201000000.0,1213000000.0,1231000000.0,1221000000.0,297000000.0,
GUM,2.26325193567601,0.0776548243059523,2.13385063045585,1.69040835707501,1.79305192379529,0.825688073394488,0.18198362147406,0.890099909173486,-0.792221822110193,2.59528130671507,-11.3921811427561,1.05809542822919,3.85950909833173,6.2141239306709,3.78180754679688,4.34337131279521,3.4183616966296,2.3887203283955,4.44844199942827,4.42453655182538,3.75186186704508,3.69998398008605,3.21444062197345,4.26105127422813,1053000000.0,1077000000.0,1110000000.0,1160000000.0,1164000000.0,1169000000.0,1201000000.0,1213000000.0,1231000000.0,1221000000.0,297000000.0,
GUY,4.13844160137342,5.19625156051602,5.27633062046809,3.65338433338232,1.68649445019584,0.687404590619494,3.80745626378814,3.73449154571284,4.44091288475967,5.35284003535665,43.479651716849,20.0599975568418,3.73337757704246,4.9777356370697,2.39193521312334,1.90125181860582,0.852630497539914,-1.00173432776374,0.836008061506207,1.90465615515584,1.28284288443528,2.08723089162013,0.99333702283873,5.03285574626702,80000000.0,95000000.0,64000000.0,77000000.0,79000000.0,65000000.0,104000000.0,95000000.0,28000000.0,27000000.0,24000000.0,
HIC,3.01384618886138,1.9461813778463,1.39687173662158,1.4968581601226,2.09929830055424,2.36264499201371,1.82745476527029,2.40000718395351,2.34193301912788,1.7590813599988,-4.18545361034202,5.62366146687366,2.02001270097705,3.33553508804976,2.58532432846767,1.4782861568881,1.02514803039391,0.309364548494975,0.491747008445174,1.58558801700345,1.81295156542679,1.61076787290379,0.56813717711819,2.49833333333339,685026630944.082,779592006787.042,797681989345.761,865108660888.988,920729122432.133,875904796071.765,895864285000.959,960343619977.126,1036330519786.58,1036255629294.23,24000000.0,
HKG,6.76769054741861,4.81473243766588,1.70031994385079,3.1015529558385,2.76238422541562,2.38784706747271,2.1754189894252,3.79610314564431,2.84692053389013,-1.67243165327264,-6.54479911001556,6.44172382600794,2.29289088604673,5.3052489299392,4.05390950903844,4.33799342105258,4.42364532019708,2.99084819322581,2.40930743862216,1.4938724393953,2.40613432046542,2.88320853773988,0.250962021080874,1.56875834445885,21689000000.0,27038000000.0,31205000000.0,36108000000.0,39475000000.0,35795000000.0,31398000000.0,31709000000.0,35268000000.0,26371000000.0,2839000000.0,
HND,3.73114034433009,3.83569066207505,4.12868774866939,2.79155975746801,3.0580805621437,3.84007997093951,3.89297219726413,4.84291391050387,3.84499476966735,2.65306625480355,-8.96476018404584,12.5340960157739,4.69889064976226,6.7622795731476,5.19618615531848,5.16189898581494,6.12924930313022,3.15783117980923,2.72461223295289,3.93436084442044,4.34734937777528,4.36587159819267,3.46841177951184,4.48087963413445,625000000.0,637000000.0,679000000.0,608000000.0,698000000.0,664000000.0,578000000.0,603000000.0,592000000.0,547000000.0,187000000.0,
HPC,5.93696150616306,3.91515576938704,2.61517828195868,5.53643736074909,5.78839043719313,4.67427746609621,4.39867540818469,4.80011665743841,3.88140103485033,4.1230733958628,0.14923656615548,3.95356169899013,4.69889064976226,6.4293968107234,6.31474450315196,5.16189898581494,3.96986045166312,3.77406982025571,4.66466235810205,4.97595150553892,3.06735996058356,2.74403831597447,3.46841177951184,4.25936417542868,8136328499.87969,9759762349.43306,11243989689.1899,11693811708.6329,12387105471.3939,11957369864.7513,12651693466.4188,13065847802.1581,14925233625.7562,15280851378.2028,187000000.0,
HRV,-1.24307134590256,-0.0829442867532464,-2.33990679818292,-0.396793619221853,-0.425623768351187,2.52255339863314,3.56228782892714,3.39957395936727,2.8203231384537,3.39971661251161,-8.59142376022206,13.7849466417964,1.03055505333574,2.2727272727273,3.41207349081358,2.21658206429779,-0.215196159576268,-0.464499004644911,-1.12500000000002,1.12937210282347,1.50012501041756,0.771820346498019,0.154811374562106,2.55450699642041,8069000000.0,9348000000.0,8683000000.0,9512000000.0,9863000000.0,8022000000.0,9028000000.0,10320000000.0,11127000000.0,11753000000.0,5568853027.34375,
HTI,-5.65151153448299,5.09821354410036,0.502424403581585,4.32478411472874,2.88877251536053,1.4000000019679,1.81246807847532,2.51027134544685,1.66781095484656,-1.72309699535413,-3.30550547264819,-1.79823988931486,4.82734190074677,6.3327948384904,5.01804155429246,4.76502404779133,3.43816659958609,6.73184069658989,11.5029073942667,10.6800887242583,12.4814111170432,18.7037825672508,22.7963113642531,16.841524019878,383000000.0,456000000.0,447000000.0,546000000.0,578000000.0,609000000.0,511000000.0,460000000.0,620000000.0,450000000.0,5568853027.34375,
HUN,1.0762540427767,1.86683747544298,-1.25022602347063,1.80252210082266,4.23220980614269,3.7073159793626,2.20100189293856,4.27197601620695,5.36234836176223,4.86422573511891,-4.53555083281567,7.08572084592274,4.85555795691956,3.9299209893507,5.65214517088646,1.73319984983101,-0.227566270988219,-0.0616446800641672,0.394769306686392,2.34824281150154,2.85024792594646,3.33858635382008,3.32674385766738,5.11096534382855,5587000000.0,5929000000.0,5057000000.0,5362000000.0,5864000000.0,5320000000.0,5674000000.0,6233000000.0,6887000000.0,7283000000.0,3229000000.0,
IBD,7.80800367745465,6.38190737360482,5.45690546414129,5.21662439904141,4.78981322322525,4.40779427947669,4.54866790597741,5.22995518060976,4.93786410687234,3.97420506226163,-1.34802881011305,7.48474404291879,4.12322856075319,5.55389892257493,4.27949999641975,3.9847123554813,3.58922016616663,3.39401538410559,2.35102197485832,3.32603392518701,3.2160538314457,2.55754475703327,2.41942189457782,4.26635754479805,278058279617.537,304219119780.063,320431316879.777,340048789655.343,343193506618.028,335381300077.256,336654378250.838,374384484234.852,407643985234.183,421383064450.822,3229000000.0,
IBT,7.67028936531591,6.18835203293825,5.25784265804113,5.21669036068776,4.84375497827538,4.32711461045155,4.44757292214607,5.12733081376695,4.88400533488134,3.96321661606424,-1.30602010917139,7.24122058028441,4.04306258788841,5.79676809206533,5.00852546250881,4.34337131279521,3.52566203758282,3.15783117980923,2.8217078474766,3.39697584895255,3.1983464156241,2.64328192719563,2.9402951426397,4.25936417542868,300471594366.526,324989114085.769,343277590203.755,364872282427.836,371001969483.518,362332311686.776,365272241990.239,406167831312.63,442557201662.125,458641583811.988,3229000000.0,
IDA,6.14761302311071,4.01477791696155,2.97154830858346,5.21746623484847,5.4756898897307,3.38808761921703,3.25932792712355,3.90604844652628,4.23489189732234,3.82988917653815,-0.79560241327151,4.29881778531826,3.98647408292693,6.3810958246069,5.71384434191053,4.88516387595471,3.51695551369232,2.91703324700411,3.20522434559745,3.73888388490667,3.01748181031406,2.7264303738882,3.47617372722197,4.18621506523573,22036225279.5819,20618161541.3919,22693591108.8943,24665594703.7644,27670054233.2165,26818535905.1935,28466742339.9523,31615635757.0303,34727976286.3048,37066946846.8556,3229000000.0,
IDB,5.95403797672927,4.61302081140533,4.37923071674753,5.52444312991322,5.62958636437946,3.74751205748778,2.09570063980375,2.56687435153535,3.85937143099116,2.768233144105,-1.39109220401066,5.12002342090732,3.34342657561777,4.44083401028971,4.17763587102524,2.91354193604001,0.912139545450097,1.37488542621438,1.65038994431641,0.908458255873966,2.32414485367893,2.20607305781525,2.11649014632671,2.41070312174357,3859552492.01758,4678268674.98257,4575874395.83251,4735981813.93099,5767700000.04768,5494700000.04768,6324800000.01192,8405447628.54334,8725019225.34781,8922376844.29394,3229000000.0,
IDN,6.2238541798264,6.16978420771008,6.03005065305615,5.5572636889101,5.006668425755,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06551182934165,3.70305535690933,5.13420400767928,5.3560477898215,4.27949999641975,6.41251330156418,6.39492540819922,6.36312113115612,3.5258051568793,3.80879806953157,3.1983464156241,3.03058664969487,1.9209680056685,1.56012990525673,6958000000.0,7997000000.0,8324000000.0,9119000000.0,10261000000.0,10761000000.0,11206000000.0,13139000000.0,16426000000.0,16911000000.0,3312000000.0,
IDX,6.32045982171681,3.48243658907488,1.70524886873504,4.93406081888661,5.33391441341588,3.05604226999445,4.34152891709405,5.12470499724351,4.56830313215879,4.76610522071302,-0.280486864928534,3.59636318847637,4.76311627525451,6.7167684358855,5.98172132315561,5.00964645344951,3.99246584148989,3.25472688117631,3.52317317628473,4.18072331871267,3.06735996058356,2.78261163657108,3.58287454559391,4.22278962033221,18206062717.4981,16122741872.6469,18290985966.6717,20106246766.6905,22122632845.7175,21540960883.8755,22353103808.6617,23393200682.4533,26222928200.5911,28405976080.6772,3312000000.0,
IMN,3.39999842395957,1.99999938207415,7.30387926678051,4.14186831989466,5.15503233863437,-0.385798408302321,6.95230252984427,2.83776234375715,2.21339786951343,0.254884930058935,-8.83623206961572,3.59636318847637,4.76311627525451,6.7167684358855,5.98172132315561,5.00964645344951,3.99246584148989,3.25472688117631,3.52317317628473,4.18072331871267,3.06735996058356,2.78261163657108,3.58287454559391,4.22278962033221,18206062717.4981,16122741872.6469,18290985966.6717,20106246766.6905,22122632845.7175,21540960883.8755,22353103808.6617,23393200682.4533,26222928200.5911,28405976080.6772,3312000000.0,
IND,8.49758470212609,5.24131500151445,5.45638875261152,6.38610640116532,7.41022760058425,7.99625379040316,8.25630549903522,6.79538342343425,6.45385134074191,3.87143693928024,-5.83105322050864,9.05027790869941,11.9893899204244,8.9117933648337,9.47899691419792,10.0178784746106,6.66565671867867,4.90697344127221,4.9482163406217,3.32817337461305,3.93882646691605,3.72950573539131,6.62343677628578,5.13140747176368,14490000000.0,17708000000.0,17972000000.0,18397000000.0,19700000000.0,21013000000.0,22427000000.0,27365000000.0,28568000000.0,30720000000.0,13036000000.0,
INX,8.49758470212609,5.24131500151445,5.45638875261152,6.38610640116532,7.41022760058425,7.99625379040316,8.25630549903522,6.79538342343425,6.45385134074191,3.87143693928024,-5.83105322050864,9.05027790869941,11.9893899204244,8.9117933648337,9.47899691419792,10.0178784746106,6.66565671867867,4.90697344127221,4.9482163406217,3.32817337461305,3.93882646691605,3.72950573539131,6.62343677628578,5.13140747176368,14490000000.0,17708000000.0,17972000000.0,18397000000.0,19700000000.0,21013000000.0,22427000000.0,27365000000.0,28568000000.0,30720000000.0,13036000000.0,
IRL,1.68297202204354,1.28075209135081,-0.129692110994981,1.17461437395743,8.828998727303,24.4752533362377,1.76555687937534,9.31125930624903,8.47029545192876,5.2977280259237,6.61719466830968,15.1252197949572,-0.92209582902454,2.5571888318692,1.69620897294548,0.508714869485475,0.182542316627901,-0.289879079012766,0.0083063377356599,0.340531561461897,0.488370168032444,0.939044481054393,-0.334584625428532,2.35814296241712,4085000000.0,4215000000.0,3866000000.0,4470000000.0,4864000000.0,4783000000.0,5199000000.0,5662000000.0,6782000000.0,6417000000.0,1858000000.0,
IRN,5.79793829590261,2.64571792008958,-3.7471713986414,-1.52197920494163,4.98477506709494,-1.42488493937491,8.8150866425182,2.75850524578875,-1.83800757093036,-3.0705879849703,3.33028845926594,4.71977773157164,10.0893629287979,26.2933856738608,27.2568127242908,36.6030355191029,16.6065532357449,12.4846815611533,7.24542548952979,8.04492437660278,18.0141183371874,39.9073455697784,30.5941390387295,43.3890162681514,2438000000.0,2348000000.0,2345000000.0,3054000000.0,3841000000.0,4388000000.0,4288000000.0,4193000000.0,5024000000.0,6417000000.0,1858000000.0,
IRQ,6.40256484471193,7.546471200426,13.9364301737537,7.62857118471159,0.197016710359037,4.72286401884131,13.7873730187089,-1.81975035118309,2.63385099105624,5.51379057418826,-12.0367930920856,1.5833933630431,2.8777472527476,5.801455370853,6.08909641595043,1.87949800749469,2.23597407904679,1.39333028780309,0.556521397155511,0.18405889884769,0.367441488936849,-0.198965380023928,0.574162679425795,6.04186489058044,1660000000.0,1543000000.0,1634000000.0,1682000000.0,1938000000.0,2833000000.0,3120000000.0,2959000000.0,1986000000.0,3593000000.0,955000000.0,
ISL,-2.83277491540855,1.84577915624217,1.06363660743763,4.55246032015107,1.68721501750642,4.43666371937172,6.30368710650176,4.19494882908376,4.88917299486545,1.86117794293874,-7.2156705720011,4.50773501940634,5.39673113167477,4.0010266434312,5.18589988750698,3.87227923748249,2.04461481539333,1.63305558181326,1.69692761997751,1.76041559180597,2.68291768267392,3.01397179156053,2.84792401518665,4.44423970189739,562000000.0,752000000.0,866000000.0,1084000000.0,1396000000.0,1630000000.0,2429000000.0,3020000000.0,3134000000.0,2689000000.0,652000000.0,
ISR,5.66851511790733,5.56113907589013,2.58765384384346,4.41550158737924,3.91912689280952,2.48582628898106,4.52168030880658,4.27659595115593,4.0703218874397,4.15613798897733,-1.85728927811242,8.61199034846989,2.69137006338376,3.48494919760703,1.67920719398061,1.5702553921126,0.479786761439324,-0.601291007162392,-0.551552352993558,0.25941497450575,0.794075660242718,0.84978312826417,-0.61441235846577,1.51020047690539,4920000000.0,5161000000.0,5449000000.0,5831000000.0,5887000000.0,5899000000.0,5912000000.0,6834000000.0,7225000000.0,7620000000.0,2500000000.0,
ITA,1.71329583916922,0.707333347034435,-2.98090576823772,-1.84106545088248,-0.0045475423638379,0.778304350716581,1.29346273155907,1.66785904106857,0.925810941012742,0.483198316597154,-8.97419212060699,8.31376031801125,1.52551602118248,2.78063272879323,3.04136333226775,1.21999342274306,0.241047429826756,0.0387903996579733,-0.09401665691575,1.22653316645812,1.13748763600391,0.611246943765304,-0.13770757391651,1.87378325762481,38432000000.0,43271000000.0,40943000000.0,43825000000.0,45562000000.0,39433000000.0,40381000000.0,44580000000.0,49066000000.0,49521000000.0,20036000000.0,
JAM,-1.45714720947502,1.73037626746921,-0.613636039869121,0.5176860128024,0.689822357374339,0.92148712538031,1.37522306445538,0.997123062335191,1.88992368121086,0.892291653822227,-9.92032244889079,4.6014245042592,12.6105519975603,7.55585646580903,6.87397708674309,9.34150076569673,8.27407886231411,3.69154228855732,2.35102197485832,4.37839864991569,3.73663882152164,3.90510000865873,5.22677779293502,5.86278242801064,2001000000.0,2013000000.0,2069000000.0,2074000000.0,2255000000.0,2401000000.0,2539000000.0,2809000000.0,3099000000.0,3599000000.0,1349000000.0,
JOR,2.31483422063046,2.73717988632104,2.42935800100238,2.60994737548631,3.38407809933472,2.49652879315188,1.9941808493012,2.47359815449045,1.91907263610851,1.75123905880616,-1.10275188309046,3.65564191030398,4.84551875852116,4.1624416292779,4.5152295667099,4.82462314269537,2.89947905006057,-0.876851359704049,-0.778430463054142,3.32389447576097,4.46231108475481,0.761514047265601,0.333294350628378,1.34609377243118,3585000000.0,3425000000.0,4061000000.0,4117000000.0,4375000000.0,4065000000.0,4044000000.0,4639000000.0,5249000000.0,5786000000.0,1409000000.0,
JPN,4.09791791930137,0.0238095237748297,1.37475099920874,2.0051001767726,0.296205514142628,1.56062669674904,0.753826745903538,1.67533175166503,0.643391023460339,-0.402169200910933,-4.14711889947692,2.55932023865617,-0.728243207517779,-0.27245561610124,-0.0440645104432602,0.335037912184741,2.75922671353253,0.795279630579839,-0.127258844489754,0.484199796126385,0.989094598021848,0.46877615938395,-0.024995834027731,-0.233352779398264,13224000000.0,11000000000.0,14581000000.0,15093000000.0,18812000000.0,24968000000.0,30752000000.0,34065000000.0,42093000000.0,46054000000.0,10597000000.0,
KAZ,7.30000000329814,7.40000000144188,4.79999999528297,5.99999999671084,4.20000000566705,1.20000000053288,1.09999999910173,4.10000000257358,4.09999999309841,4.50000000091883,-2.49999999628,4.29999999729456,7.40046356742125,8.4248876191979,5.09791484975817,5.84640917320463,6.70657829092725,6.66577611541549,14.5460237946149,7.4400043732574,6.0191309657068,5.24547679608392,6.77154582763332,8.04232062780276,1005000000.0,1209000000.0,1929000000.0,2108000000.0,2000000000.0,1632000000.0,1858000000.0,2135000000.0,2255000000.0,2463000000.0,459000000.0,
KEN,8.05847360290906,5.1211061197056,4.56867961444982,3.7978483925754,5.02011100232484,4.96772112759767,4.21351706814744,3.83795817364721,5.64794640709219,5.11415885767801,-0.272766327438816,7.59048947333467,3.96138889115389,14.0224939638475,9.37776748155114,5.71749357037741,6.87815499275941,6.58217440250403,6.29715752456265,8.00572279134675,4.68981976129862,5.23585999425444,5.40481467184487,6.11090916378171,800000000.0,926000000.0,935000000.0,881000000.0,811000000.0,724000000.0,824000000.0,916000000.0,1072000000.0,1007000000.0,459000000.0,
KGZ,-0.471566601130064,5.95627430862645,-0.0881502010105493,10.9154694543144,4.02403862576848,3.87582544821412,4.33585591715959,4.73993722539467,3.75791012480495,4.60062566646752,-7.14897757727955,5.50700762839922,7.96772225579691,16.6363262731496,2.76844236540948,6.61375202358082,7.53424729775883,6.50331838993384,0.388838296895868,3.17530986379905,1.54266145238443,1.13362257718784,6.32542296338132,11.9050398185144,160000000.0,356000000.0,434000000.0,530000000.0,423000000.0,426000000.0,432000000.0,429000000.0,459000000.0,644000000.0,151000000.0,
KHM,5.96307857286416,7.06956994629047,7.31334550565219,7.35666514861452,7.14257110024776,6.96579781650981,6.93331397162559,6.99690369958998,7.46916920803093,7.05410693152042,-3.09600673131888,3.0263893638939,3.99639528107218,5.4784474961745,2.93431609293951,2.94162509547349,3.85568861424207,1.22393195511119,3.01913975139128,2.91263557371478,2.45908515380146,1.94257500833107,2.9402951426397,2.92073477592949,1519000000.0,2084000000.0,2463000000.0,2660000000.0,2953000000.0,3137000000.0,3212000000.0,3639000000.0,4362000000.0,4773000000.0,1023000000.0,
KIR,-1.12026026125162,1.76257601036156,5.13614432896563,4.16157447719831,-1.09628859925108,9.86517472141171,-0.478196754652373,0.186027236937676,5.11363636363636,-2.16216216216216,-1.65745856353591,7.86516853932584,-3.89955040651658,1.4974097987596,-3.04586292775563,-1.48805908468096,2.1039852092504,0.572015743634246,1.9173109023338,0.355520888546828,0.564030491493476,-1.81307995302947,2.5532455441463,2.05361676773907,4300000.19073486,4900000.09536743,4900000.09536743,3400000.09536743,3200000.04768372,2000000.0,2799999.95231628,4099999.90463257,3400000.09536743,3200000.04768372,29999.9993294477,
KNA,0.0439776540971621,1.61660730423688,-0.525762355415353,5.70982297813258,7.58147888339975,0.714014853728685,3.92265802209508,0.0181152216463687,2.05283385607633,4.0494855356965,-14.5595160834041,-0.891539866098597,0.850878649796536,5.8351651957082,0.816089281562368,1.10698554000139,0.247865392365128,-2.30187563045635,-0.687037123294042,0.694916711613226,-1.03712214131536,-0.329562063663596,-1.16724501769363,1.19568887038332,90000000.0,94000000.0,95000000.0,101000000.0,343000000.0,317000000.0,332000000.0,352000000.0,366000000.0,370000000.0,117000000.0,
KOR,6.80482491783671,3.68566778212526,2.40253099246186,3.16470863647184,3.2024537945736,2.80910326824133,2.94688171508626,3.15963574012777,2.90740377377135,2.24397786011012,-0.709415359397681,4.30473481906969,2.93928652655686,4.0259650043609,2.18707104433314,1.30134754547413,1.27477446401322,0.70633177245575,0.971685739912168,1.94433230786366,1.47583935002645,0.383000303608136,0.537288023411737,2.49833333333339,10263000000.0,12362000000.0,13273000000.0,14392000000.0,17460000000.0,14798000000.0,16886000000.0,13368000000.0,18567000000.0,20867000000.0,10528000000.0,
KWT,-2.37026412020438,9.6284069747757,6.62581830014173,1.14930043706521,0.500876982158658,0.593019617221231,2.92586822591576,-4.71210620851997,2.43398126850201,-0.551959331708446,-8.85527888535746,1.14697233872904,4.49640287769787,4.8394034987095,3.25514600287211,2.68229684085039,2.90892672858625,3.27170166092133,3.19839776658374,2.17183298510006,0.543133148199567,1.09184802655856,2.101729548274,3.42362947609188,289000000.0,320000000.0,426000000.0,297000000.0,369000000.0,500000000.0,600000000.0,313000000.0,458000000.0,700000000.0,397000000.0,
LAC,6.65909361419767,4.41760632371708,2.37154294882151,2.72316923572113,1.28818782556399,0.292051050379001,-0.495283194861997,1.94243619303127,1.570828440886,0.655264754074707,-6.51901724903855,6.82529271106742,3.85950909833173,5.1289237668162,4.11150981070289,2.76789666082002,3.43816659958609,3.12900274473925,2.72461223295289,3.27955694678546,2.78235709149231,2.17408413342917,2.00241205759292,4.26635754479805,44467000000.0,47776000000.0,50878000000.0,54079000000.0,60142000000.0,62912000000.0,67406000000.0,71739000000.0,74737000000.0,77533000000.0,397000000.0,
LAO,8.52690551739717,8.03865268023725,8.02609843461283,8.02630022699017,7.61196343979319,7.27006584373785,7.02283625501138,6.8925308726989,6.24796000755872,5.4577350924848,0.503031829018681,2.52835100486102,5.98254521550082,7.5689885610998,4.2551267783209,6.37142717782947,4.12924306873771,1.27735427102992,1.59691227583204,0.825478607568026,2.04039266890201,3.32255881256925,5.10407262959919,3.75562036658877,382000000.0,406000000.0,451000000.0,596000000.0,642000000.0,724000000.0,716000000.0,648000000.0,811000000.0,935000000.0,213000000.0,
LBN,7.97513555844932,0.86733987855277,2.56479133680038,3.8278734986016,2.48406010500743,0.462320792597581,1.55454940856943,0.903028464073813,-1.88470575631651,-6.91492472851026,-21.3998996914321,-7.00123862514116,3.98347941855833,4.97148571692384,6.58147447683677,4.82101956297399,1.8546042134091,-3.74914524799629,-0.783359624361508,4.32135218303191,6.07698907889607,3.00538949390383,84.8643330472041,154.756096023393,7861000000.0,6545000000.0,6836000000.0,6492000000.0,6523000000.0,6857000000.0,7044000000.0,7610000000.0,8400000000.0,8593000000.0,2353000000.0,
LBR,6.09982524004147,8.20076822497064,7.99381444555367,8.68728781639683,0.701393100287518,-0.0185649695590939,-1.5549586174878,2.45515592012239,1.15757512207355,-2.46729763532686,-2.98249127649473,4.98671283481617,7.28992796890228,8.48816751849401,6.83178703418548,7.577306817414,9.86111285574928,7.74869687621306,8.83424868336494,12.4196323907137,23.5635148953742,3.00538949390383,84.8643330472041,154.756096023393,7861000000.0,6545000000.0,6836000000.0,6492000000.0,6523000000.0,6857000000.0,7044000000.0,7610000000.0,8400000000.0,1899999.97615814,2353000000.0,
LBY,5.0272476723775,-50.3385151384986,86.8267484395784,-17.9979615745681,-23.0428058282215,-0.842656252118843,-1.4909411172622,32.4918021862688,7.9413678529104,-11.1956945908638,-29.7871479885529,31.3725154401954,2.79989500109268,15.5184815317561,6.05980392156864,2.60581802719517,2.43294141599225,10.4022933588151,25.8538742124461,25.8036184788338,13.1702038536721,-2.16217883470595,1.44703656998741,2.86833027751019,60000000.0,6545000000.0,6836000000.0,6492000000.0,6523000000.0,6857000000.0,7044000000.0,7610000000.0,8400000000.0,1899999.97615814,2353000000.0,
LCA,0.330018546071486,4.32694280532142,-0.108756148262358,-2.00502437372521,1.32800257162373,0.101913353821743,3.42785383786526,3.38701955301912,2.88076820485463,-0.650152680551955,-24.3645761031684,12.2299055478083,3.25034409180133,2.76940794144091,4.17763587102524,1.46856511035428,3.51695551369232,-0.983600952696996,-3.07821765676927,0.104262078958441,1.93561893150602,0.539087559191757,-1.75580833517603,2.41070312174357,309000000.0,321000000.0,337000000.0,354000000.0,778000000.0,810000000.0,776000000.0,875000000.0,963000000.0,1064000000.0,340000000.0,
LCN,6.37721915330121,4.38865732520475,2.56641425381228,2.72260145173864,1.32968122372972,0.407335820374271,-0.344855365699829,1.82183846920128,1.57710452783817,0.714360570052406,-6.62110449090615,7.02604764330485,3.49128867487526,4.9777356370697,3.78180754679688,2.5286478853837,3.38341272749469,1.86148302863371,1.65038994431641,2.19201010962985,2.32414485367893,2.25212191358027,0.99333702283873,3.8780544241113,59373516812.2091,64100209787.4223,68662977489.4941,72219395998.1754,79588434104.686,82965964036.2433,89484236243.2282,94929021345.6842,98983095473.0947,102117110286.847,340000000.0,
LDC,6.11655447461222,2.87269808974526,2.20419982626163,5.62433285687057,5.57178206097109,2.65589890623785,3.67801986834151,4.34568223025373,4.31454790360002,4.77513288961389,-0.17826598814483,2.62834702531052,5.51611298703742,6.79138291952621,6.37797865624657,5.58358380709883,4.40535234185293,3.963943162112,5.47202269406082,4.97595150553892,3.49445848856181,3.32090626980407,4.4641443723286,4.18621506523573,10432973463.2392,12006659894.9848,13834894768.1958,15812911416.5198,17738332412.6482,16948034022.9422,16917267153.1182,17717854357.8847,20061318284.7671,21249466868.0696,340000000.0,
LIC,6.68921669104654,0.340140612536061,-4.5765500074336,3.27974693842454,4.41186975826527,-0.384437001449328,2.13605179528543,2.85941786455118,2.94415725488561,3.75832317289584,0.0627288176391829,1.798901113504,4.39741383150071,7.6228226284852,6.83178703418548,5.61162933815824,3.74052951571967,4.37712665065654,5.70637504616212,8.15686323403371,3.43946902997589,2.80270307928106,4.33296874711695,5.03580768165321,8999222099.28792,5382180916.98452,6422833642.65921,6527394339.40952,6845711100.48316,5583628635.34736,5751998924.68914,5688459475.32078,7505403567.12343,7102269084.45295,340000000.0,
